"status","network","netmask","nexthop","metric","locprf","weight","path","origin"
"*>","1.38.4.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.11.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 55410 38266","i"
"*>","1.38.11.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 55410 38266","i"
"*","1.38.12.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.38.12.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.38.12.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.38.12.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.38.16.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.16.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.17.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","?"
"*>","1.38.17.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 38266","?"
"*","1.38.18.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.18.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.19.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.19.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.20.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","?"
"*>","1.38.20.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 38266","?"
"*","1.38.21.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","?"
"*>","1.38.21.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 38266","?"
"*","1.38.22.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","?"
"*>","1.38.22.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 38266","?"
"*","1.38.23.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.23.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.24.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.24.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.25.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.25.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.26.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.26.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.27.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.27.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.28.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.28.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.29.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.29.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.30.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.30.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.31.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
"*>","1.38.31.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.32.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 55410 38266","i"
"*>","1.38.32.0","19","200.219.145.23",NA,NA,0,"53242 12956 3356 55410 38266","i"
"*","1.38.64.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.64.0","19","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.160.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 55410 38266","i"
"*>","1.38.160.0","19","200.219.145.23",NA,NA,0,"53242 12956 3356 55410 38266","i"
"*","1.38.192.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 55410 38266","i"
"*>","1.38.192.0","20","200.219.145.23",NA,NA,0,"53242 12956 3356 55410 38266","i"
"*","1.38.208.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.208.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.209.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.209.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.210.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.210.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.211.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.211.0","24","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.224.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 55410 38266","i"
"*>","1.38.224.0","20","200.219.145.23",NA,NA,0,"53242 12956 3356 55410 38266","i"
"*","1.38.224.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.224.0","21","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.232.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.232.0","21","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.39.0.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.39.0.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.4.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.4.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.8.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.8.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.12.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.12.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.16.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.39.16.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.20.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.20.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.24.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.24.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.28.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","i"
"*>","1.39.28.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.32.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.32.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.36.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.36.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.40.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.40.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.44.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.39.44.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.48.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","i"
"*>","1.39.48.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.52.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 38266","i"
"*>","1.39.52.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.56.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.56.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.60.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","i"
"*>","1.39.60.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.64.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.64.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.39.68.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","i"
"*>","1.39.68.0","22","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","i"
"*","1.40.0.0","14","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 7473 4804","i"
"*>","1.40.0.0","14","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 4804","i"
"*","1.40.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 7473 4804","i"
"*>","1.40.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 4804","i"
"*","1.41.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 7473 4804","i"
"*>","1.41.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 4804","i"
"*","1.42.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 7473 4804","i"
"*>","1.42.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 4804","i"
"*","1.43.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 7473 4804","i"
"*>","1.43.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 4804","i"
"*","1.44.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474","i"
"*>","1.44.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 3257 7473 7474","i"
"*","1.44.0.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.0.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.8.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.8.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.16.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.16.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.24.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.24.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.32.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.32.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.40.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.40.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.48.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.48.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.56.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.56.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.64.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.64.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.72.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.72.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.80.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.80.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.88.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.88.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.96.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.96.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.104.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.104.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.112.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.112.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.120.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.120.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.128.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.128.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.136.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.136.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.144.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.144.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.152.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.152.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.160.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.160.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.168.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.168.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.176.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.176.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.184.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.184.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.192.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.192.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.200.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.200.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.208.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.208.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.216.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.216.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.224.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.224.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.232.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.232.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.240.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.240.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.44.248.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 4804","?"
"*>","1.44.248.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 7473 7474 4804","i"
"*","1.45.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.0.0","16","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.16.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.16.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.20.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.20.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.24.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.24.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.28.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.28.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.32.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.32.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.36.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.36.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.40.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.40.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.44.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.44.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.48.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.48.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.52.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.52.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.56.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.56.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.60.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.60.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.64.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.64.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.68.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.68.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.72.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.72.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.76.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.76.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.80.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.80.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.84.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.84.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.88.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.88.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.92.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.92.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.96.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.96.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.100.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.100.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.104.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.104.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.108.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.108.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.112.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.112.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.116.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.116.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.120.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.120.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.124.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.124.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.128.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.128.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.132.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.132.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.136.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.136.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.140.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.140.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.144.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.144.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.148.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.148.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.152.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.152.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.156.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.156.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.160.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.160.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.164.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.164.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.168.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.168.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.172.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.172.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.176.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.176.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.180.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.180.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.184.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.184.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.188.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.188.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.192.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.192.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.196.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.196.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.200.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.200.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.204.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
